ID,y
3614,112.786606
3615,93.72037
3617,104.52531
3618,113.92629
3619,112.100586
3620,110.62303
3621,94.45263
3625,98.681114
3626,104.2629
3630,102.89957
3631,97.199936
3632,107.402885
3633,92.13327
3634,112.54531
3637,96.06414
3639,94.62512
3640,113.19398
3641,94.985825
3644,114.25327
3645,94.469864
3646,95.59614
3647,91.302444
3648,109.78872
3653,111.79129
3654,95.69396
3655,109.8136
3659,103.22523
3660,95.40986
3662,110.51718
3666,94.04132
3668,96.82017
3671,96.698685
3673,92.278404
3674,110.41491
3675,97.453606
3681,93.99562
3682,111.2585
3686,110.76832
3687,90.9242
3692,81.5678
3695,111.66257
3696,98.5311
3699,114.26458
3705,114.63783
3707,78.995445
3708,94.435875
3709,111.906845
3710,94.25417
3712,94.46582
3715,112.30108
3716,94.751144
3720,108.79534
3722,78.995445
3726,95.69091
3728,93.66178
3729,113.89196
3731,104.778755
3735,110.808975
3736,92.159546
3739,99.82076
3741,112.127174
3743,105.14771
3744,94.9898
3745,113.33801
3746,97.09432
3751,96.90432
3753,95.26805
3760,115.55873
3761,98.52233
3762,113.03627
3763,95.25851
3765,96.85501
3768,111.87904
3769,94.17093
3770,103.25098
3773,112.926544
3774,97.04644
3776,95.773026
3778,98.794685
3779,112.47361
3780,96.81802
3781,107.46157
3782,95.931595
3783,112.87374
3784,95.43078
3786,95.63962
3789,110.839165
3790,93.29415
3793,115.21015
3795,112.22799
3797,100.85731
3798,118.167625
3800,113.01054
3804,97.19013
3810,101.05274
3815,112.35227
3816,97.19013
3818,102.00919
3824,111.49224
3828,100.25791
3830,111.3319
3831,101.552124
3832,77.880585
3834,111.83054
3835,92.02428
3836,111.20495
3838,93.981834
3839,117.718025
3840,112.05298
3845,95.84278
3846,111.119316
3847,93.68652
3849,78.02244
3853,110.06771
3855,106.07278
3856,93.18021
3864,79.53579
3865,96.407
3866,112.08108
3867,95.64608
3868,113.01054
3869,94.02245
3871,94.001656
3875,103.64456
3876,94.15574
3878,95.06399
3879,111.01596
3881,113.01054
3883,113.81174
3884,96.74634
3886,111.63745
3890,95.59723
3893,110.64058
3897,104.26933
3901,96.03932
3902,110.81531
3913,110.151024
3914,94.42534
3916,89.58762
3917,111.84766
3924,104.86185
3925,104.084206
3928,95.09502
3929,111.569534
3932,93.95788
3933,104.77197
3934,78.64326
3935,92.97057
3936,93.922554
3937,110.321106
3938,92.20491
3939,111.34146
3943,94.55359
3944,111.55266
3945,111.94337
3946,96.770325
3947,110.64905
3948,96.13293
3949,109.340385
3950,95.20954
3951,115.41189
3952,95.14946
3953,109.39503
3961,116.18477
3962,95.29212
3966,94.55554
3967,103.19143
3968,96.58264
3969,111.6445
3970,94.651924
3971,103.50201
3973,97.58768
3974,111.11535
3975,113.4082
3977,116.917145
3979,111.297195
3985,98.917946
3986,104.30294
3988,111.154106
3991,94.43822
3992,104.32642
3993,97.38105
3994,94.32628
3995,109.06323
4005,109.0739
4007,92.28008
4008,104.13704
4009,95.1596
4010,105.85167
4011,80.013954
4012,93.629166
4013,107.809784
4015,115.25979
4016,111.19768
4018,109.202
4025,93.73546
4026,110.8755
4028,112.49643
4029,100.72542
4031,92.81312
4032,112.641495
4033,95.05445
4034,104.52471
4037,94.44666
4038,99.06632
4039,94.14186
4041,98.45807
4042,111.604836
4043,99.11475
4044,104.77197
4045,94.668365
4046,114.579185
4047,100.764915
4048,104.385284
4049,96.95902
4051,94.54688
4052,111.08661
4058,104.16217
4062,109.391556
4064,112.6852
4067,92.34259
4068,77.98068
4070,93.26954
4072,117.38039
4074,113.04389
4075,95.9692
4076,113.96136
4077,93.59456
4078,108.07434
4080,104.77197
4082,109.30709
4085,94.11937
4086,113.48685
4088,110.8755
4089,95.347824
4092,77.17799
4094,95.91328
4095,114.66868
4096,97.05775
4097,102.75775
4102,95.79323
4105,106.653206
4107,107.04204
4111,96.47025
4112,104.00826
4113,97.34262
4114,98.769775
4115,92.540215
4116,112.89716
4117,95.01933
4118,94.82567
4119,115.45908
4120,99.28232
4122,81.57968
4125,96.6445
4126,113.275764
4129,112.15267
4134,113.15631
4137,95.67146
4141,105.6147
4142,98.82341
4144,93.79902
4145,104.86185
4146,102.90773
4150,92.18696
4151,80.90816
4154,92.34259
4156,100.778275
4157,111.89889
4159,111.19768
4160,95.57244
4161,111.83031
4168,97.41548
4171,103.722694
4172,104.99232
4173,101.00839
4175,94.26406
4176,104.77197
4177,93.79902
4178,97.93314
4179,97.15307
4181,109.62064
4183,100.72542
4184,111.93197
4185,93.222984
4186,112.38469
4188,108.414444
4190,111.83105
4192,92.6704
4193,109.60062
4194,112.873184
4195,101.00822
4196,78.23669
4202,96.55741
4203,104.91442
4208,98.355606
4209,108.46517
4210,96.642265
4211,111.405846
4212,118.46225
4214,103.929535
4215,95.750435
4216,113.51506
4217,91.81226
4219,96.32001
4222,110.321106
4224,81.20716
4231,104.90551
4232,100.72542
4234,95.82541
4236,93.79902
4237,105.083244
4240,97.341354
4242,106.02803
4243,92.92373
4247,94.390854
4248,111.69708
4249,95.22472
4254,102.76118
4263,94.663994
4265,113.0028
4267,101.78867
4268,111.24814
4271,114.01823
4272,97.36603
4273,109.234924
4274,88.36414
4276,94.64777
4278,93.966866
4280,95.90055
4281,112.27711
4283,97.10573
4284,109.757675
4285,96.38999
4286,115.09586
4287,93.368416
4288,111.58016
4289,93.71367
4290,84.4978
4293,93.38801
4296,107.25074
4297,93.84383
4299,94.45392
4303,110.950066
4310,96.279335
4312,106.361725
4318,105.08659
4320,107.94423
4322,93.35421
4323,111.797325
4325,103.41703
4326,112.916214
4328,106.02053
4330,107.243385
4332,110.60517
4333,97.02618
4335,99.85171
4336,98.826614
4338,108.08027
4341,94.003174
4342,102.08077
4344,103.989235
4347,106.60147
4348,105.275894
4351,104.39503
4352,93.6843
4353,109.40659
4355,104.89372
4356,94.156204
4359,101.81351
4360,97.68957
4361,94.46847
4364,96.67208
4365,104.1899
4368,94.041214
4372,98.58125
4374,93.09438
4376,92.706955
4377,105.87652
4380,94.86254
4383,109.76922
4384,93.929825
4385,99.164276
4389,92.913086
4391,93.98408
4392,111.7342
4393,90.652695
4395,95.23451
4396,111.92189
4398,109.79775
4399,98.41079
4401,92.451416
4406,96.89418
4408,103.81956
4412,105.275894
4415,94.554565
4418,111.08391
4419,93.09438
4420,77.86207
4422,111.51272
4423,93.09438
4425,94.959946
4428,110.56287
4431,111.99962
4434,92.803444
4436,96.06396
4437,109.92147
4439,117.60302
4440,95.14915
4441,111.35515
4444,97.45153
4445,103.91814
4446,96.607216
4447,113.4239
4452,102.99571
4456,114.102615
4457,94.8504
4458,113.07431
4460,94.156204
4461,117.41015
4462,97.550255
4465,102.49453
4466,101.78827
4468,95.523705
4469,104.68996
4472,109.59304
4475,99.444496
4478,92.20324
4479,112.29814
4480,95.94634
4483,81.62174
4484,97.56764
4485,105.724785
4486,94.763504
4488,94.27367
4489,104.477715
4490,96.91136
4491,99.63785
4492,95.85366
4493,105.42225
4494,94.05897
4495,97.42925
4498,79.554276
4499,92.82189
4500,100.77934
4503,110.90819
4505,102.88367
4506,96.18701
4507,95.68825
4508,105.08659
4510,112.34572
4511,91.748116
4513,96.519714
4516,78.851295
4519,92.820465
4521,96.830894
4531,90.52016
4532,79.56461
4533,104.415344
4534,112.0146
4536,105.08659
4537,94.8504
4539,97.00081
4542,100.14584
4545,92.59787
4549,92.12473
4551,96.0256
4554,102.912796
4556,113.10032
4559,113.82073
4561,112.23288
4562,110.00626
4566,112.24486
4569,97.10599
4570,111.92189
4573,94.18074
4574,101.73603
4575,93.6316
4577,94.719505
4578,110.76548
4580,115.32539
4582,92.90513
4583,111.51272
4585,93.5291
4587,105.08659
4595,91.620575
4596,113.097336
4601,96.19471
4602,112.38103
4603,98.83969
4605,108.70436
4606,92.828804
4607,112.49542
4608,97.20088
4610,93.91438
4613,103.78164
4617,93.25437
4618,107.61856
4619,92.262146
4620,99.02674
4622,93.696014
4625,94.156204
4626,105.08659
4627,95.56572
4629,87.3249
4631,92.42138
4633,105.08659
4634,112.730034
4635,94.85538
4639,95.50781
4640,107.72312
4642,102.36326
4644,110.934425
4646,105.08659
4647,95.80745
4648,77.50001
4649,96.77327
4650,107.775986
4655,92.12473
4660,95.4963
4661,115.49402
4662,91.86009
4663,113.364876
4665,93.216675
4666,110.94325
4667,102.582535
4668,92.89014
4670,96.36213
4671,102.97823
4672,97.43883
4673,104.832504
4675,105.40385
4676,98.13838
4677,109.72461
4680,93.040215
4682,94.82382
4683,112.16825
4685,105.275894
4686,94.24669
4688,113.24827
4690,113.71353
4692,113.49494
4693,92.78243
4697,92.123
4700,114.180626
4702,111.507225
4707,117.885124
4708,94.00094
4710,80.610985
4716,100.95862
4717,95.73659
4718,93.48276
4720,95.77386
4721,82.54491
4723,99.14825
4726,112.327034
4727,94.70817
4729,95.80041
4731,95.25359
4732,112.67123
4735,100.89024
4736,102.71225
4737,98.81612
4738,110.91845
4739,109.73104
4744,103.75282
4747,93.53157
4749,108.86231
4750,94.00094
4752,111.965706
4755,97.15338
4756,105.7566
4757,111.936806
4758,93.08273
4759,102.18048
4763,95.62996
4764,101.75615
4765,95.83071
4766,95.66537
4767,111.269485
4769,108.34406
4770,94.17296
4771,78.36798
4772,104.63335
4774,113.20979
4776,108.449646
4777,114.60403
4778,98.76635
4780,96.14606
4784,91.95101
4786,94.426216
4787,77.65971
4788,98.9059
4789,111.965706
4791,104.375854
4792,94.60769
4795,110.542076
4796,91.82888
4803,93.71573
4805,96.96371
4807,94.095085
4809,91.43541
4816,95.462166
4817,77.62763
4818,93.52192
4820,93.66021
4821,101.91156
4823,112.26372
4824,95.041626
4825,112.16804
4829,98.63604
4830,96.5177
4831,112.70113
4833,104.04584
4836,95.81874
4837,113.24827
4838,93.16739
4840,94.93579
4841,78.49276
4842,97.42444
4843,113.61218
4844,92.003654
4849,105.94976
4851,106.02625
4852,95.09503
4858,97.23622
4860,96.5177
4863,111.695045
4864,93.37666
4865,111.56407
4867,108.39907
4868,94.561035
4869,112.33069
4873,92.85922
4875,96.99659
4876,111.90099
4877,93.397736
4878,108.93612
4880,77.88941
4886,113.67731
4888,106.36509
4889,94.876114
4890,113.333916
4893,92.88521
4895,96.356445
4896,103.82924
4899,95.71531
4901,99.77311
4902,112.90029
4903,93.46671
4904,111.965706
4910,93.59491
4912,92.39197
4915,101.6011
4916,105.76599
4917,96.92839
4920,104.63335
4927,103.450584
4928,96.43915
4931,103.22014
4934,92.2494
4936,95.40175
4939,112.63965
4942,114.07656
4943,97.74401
4944,101.01314
4945,96.85264
4947,108.803246
4948,93.07868
4951,94.14877
4952,111.965706
4953,95.01512
4956,93.46671
4957,112.47059
4958,98.05349
4960,93.43974
4968,93.27585
4969,104.42208
4971,104.5666
4973,113.43703
4975,113.42988
4976,94.747734
4978,91.89329
4979,112.489845
4982,96.79315
4983,104.60855
4984,94.44284
4985,117.545204
4986,88.95101
4987,116.64624
4988,97.33985
4994,95.36102
4995,94.962845
5002,79.50039
5004,96.14299
5005,101.224205
5006,93.8774
5007,103.168106
5009,109.48287
5011,113.43703
5014,97.23578
5015,104.13179
5018,94.34982
5019,111.598076
5020,92.155846
5021,99.39846
5022,96.274605
5023,94.587265
5025,97.39975
5032,96.19682
5034,93.52426
5036,92.3195
5038,95.150665
5039,115.95039
5046,95.8998
5049,111.598076
5051,93.58753
5052,91.09366
5053,113.20979
5054,96.57652
5055,99.38001
5057,94.76724
5059,92.1108
5062,97.59485
5063,112.728516
5065,114.287994
5069,94.848755
5071,100.39222
5074,109.30103
5075,92.29193
5076,110.80548
5077,77.88208
5079,104.98267
5080,95.556984
5081,112.29777
5083,105.17119
5088,104.4465
5089,97.38742
5093,106.45235
5094,104.82837
5095,96.332115
5099,108.289116
5101,111.185684
5103,104.27311
5104,95.02543
5105,110.3193
5107,93.6994
5108,114.25035
5109,97.63683
5111,92.447014
5112,109.98949
5113,97.77196
5114,107.21339
5115,95.57244
5118,92.474785
5122,96.49131
5123,77.204895
5125,92.94852
5127,102.91789
5128,96.1141
5129,115.249466
5132,93.79902
5134,109.29476
5135,95.73798
5137,114.01859
5142,90.66995
5143,103.77245
5144,94.95614
5148,91.45063
5149,94.64342
5150,104.82162
5154,77.736755
5155,98.333916
5159,93.64111
5164,94.84263
5165,114.89796
5166,95.5829
5167,112.59254
5169,94.34241
5171,94.59985
5172,112.56602
5176,94.35348
5184,111.04511
5185,95.65595
5186,108.38056
5188,107.183075
5189,113.27742
5190,96.06924
5191,114.89796
5193,112.051544
5196,96.06693
5199,80.183395
5200,102.268745
5203,93.03262
5204,113.90533
5205,96.73875
5207,95.17329
5208,100.94731
5212,97.017136
5214,96.58931
5218,93.68742
5220,95.482056
5222,92.08732
5224,98.061066
5225,105.135086
5227,105.60101
5229,100.95254
5232,91.04773
5233,117.99011
5234,102.080734
5237,111.91077
5239,110.23082
5240,93.18781
5241,111.69328
5244,96.28789
5248,110.49024
5251,90.731224
5253,94.36268
5255,94.97151
5256,101.78281
5257,98.27174
5259,97.34359
5260,112.72233
5266,94.80872
5268,94.36572
5275,111.79823
5276,112.6286
5277,96.64518
5279,95.27852
5280,103.19774
5281,92.780685
5283,102.82602
5284,79.49751
5285,94.962845
5286,102.1712
5287,94.76366
5289,94.74659
5290,112.051544
5292,109.56792
5293,95.87554
5294,101.89421
5297,92.663086
5299,99.66958
5302,95.13775
5305,77.03308
5306,95.45804
5308,92.811295
5309,98.73569
5310,106.52923
5312,111.18977
5316,113.95179
5317,94.02472
5319,76.99127
5320,97.17646
5323,99.81898
5329,109.35045
5331,109.252
5334,113.84904
5336,111.849396
5338,103.98524
5341,101.82991
5345,95.258865
5348,93.63164
5349,108.33012
5355,105.2415
5356,96.34013
5360,104.09554
5362,112.50652
5364,113.16874
5366,105.04799
5367,103.9006
5368,102.99811
5370,99.73422
5371,77.95443
5373,105.71166
5375,111.91077
5376,93.515724
5378,111.995865
5379,99.11695
5383,95.56762
5384,104.89986
5389,114.55776
5391,78.91143
5393,110.23414
5395,113.78511
5397,112.29983
5398,94.92956
5399,113.136215
5401,119.24492
5402,91.936874
5403,111.53138
5404,93.44138
5407,78.21765
5408,93.00027
5413,101.76673
5414,97.44644
5417,98.654594
5418,109.56792
5420,112.566505
5421,94.90433
5424,99.45391
5425,113.90533
5426,98.751114
5429,112.1647
5431,98.05564
5437,100.80379
5440,89.71585
5444,107.25189
5446,108.15524
5447,97.41751
5451,97.642494
5452,106.0042
5455,102.080734
5456,93.53003
5458,93.62823
5459,107.6187
5460,95.63032
5462,95.390854
5463,105.20551
5464,94.187546
5465,113.98216
5466,101.14155
5467,101.42823
5468,98.73761
5469,113.49057
5472,94.26253
5474,92.84436
5475,110.0235
5476,98.032875
5479,103.41365
5480,111.08352
5482,109.954384
5485,92.14348
5486,118.71987
5488,80.18016
5495,100.95254
5496,98.66772
5497,114.78264
5499,116.88805
5503,92.63957
5504,94.4466
5507,101.08909
5509,95.882935
5511,93.03354
5512,115.50824
5516,110.66933
5517,93.823494
5518,104.55037
5521,96.01036
5522,104.78406
5527,98.560074
5528,94.082954
5529,112.230736
5532,94.59427
5533,112.22617
5535,105.16691
5536,96.763306
5540,92.10803
5547,95.72026
5548,111.80488
5550,78.94738
5551,95.47501
5554,111.47111
5555,96.37699
5559,108.89895
5560,90.980446
5561,112.66762
5562,92.54762
5563,113.52802
5565,79.50113
5566,94.54178
5567,102.803535
5568,93.19897
5572,95.2633
5574,98.89824
5576,97.090034
5579,111.5212
5580,81.226456
5581,92.77898
5583,95.76907
5584,109.10262
5586,110.067665
5587,96.94693
5589,98.78543
5591,97.77033
5592,91.80671
5593,112.73425
5594,95.440155
5595,80.99589
5596,112.92973
5597,108.28265
5598,116.55778
5599,96.53782
5602,112.429565
5603,95.440155
5605,93.80914
5607,95.98896
5608,112.741875
5609,93.308304
5610,92.14538
5612,93.634544
5613,113.1047
5614,95.43161
5616,95.050316
5621,97.70722
5623,96.1164
5628,113.61483
5629,93.33625
5631,102.54528
5633,93.21736
5638,107.14229
5639,95.18931
5640,106.14854
5645,94.526955
5646,78.50176
5649,92.676994
5653,110.29447
5655,115.80129
5656,93.93083
5658,93.300446
5662,117.84829
5663,90.8661
5667,93.00272
5670,96.53782
5671,97.84865
5672,94.50832
5673,104.6952
5674,94.318
5675,107.18761
5676,93.29906
5679,110.768234
5683,113.380226
5687,93.73238
5688,76.735054
5690,91.78619
5691,113.899475
5692,92.40297
5693,99.16018
5694,94.29004
5697,110.50458
5698,90.25285
5699,112.1837
5704,94.33803
5707,110.768234
5709,104.06157
5710,96.22397
5714,96.15287
5718,95.696686
5721,93.18601
5723,93.83971
5724,113.88736
5725,93.911095
5726,111.04241
5729,101.15901
5730,106.01588
5731,93.73794
5733,77.67861
5736,93.692825
5741,102.329575
5745,111.80915
5747,96.75345
5748,106.63282
5750,108.417534
5751,98.66684
5752,92.50192
5754,94.17783
5755,92.76143
5757,95.04173
5758,116.45136
5760,103.19077
5762,103.450745
5766,111.76363
5768,96.43852
5769,117.66026
5770,94.33805
5771,111.52192
5772,90.573944
5773,104.69548
5774,93.862595
5776,87.02671
5777,112.1837
5778,92.327965
5780,115.97542
5782,93.291306
5783,78.06764
5784,96.61711
5786,97.89077
5788,92.799286
5789,109.08398
5790,96.58221
5791,100.94891
5793,103.12928
5794,94.51072
5796,117.81544
5797,94.36104
5801,90.688515
5803,93.73238
5804,110.61557
5805,93.48222
5806,77.437546
5808,110.45641
5813,94.50274
5815,94.476715
5816,104.26416
5822,92.61129
5823,111.85769
5825,107.405075
5827,110.730095
5829,97.50016
5830,96.79422
5831,112.29328
5832,96.513405
5833,110.45641
5837,113.904686
5838,96.69688
5839,93.388466
5842,106.14854
5844,113.41638
5845,96.367874
5846,104.06246
5848,78.21308
5850,108.87385
5851,92.08764
5853,96.43852
5854,103.54727
5858,106.14854
5860,110.92229
5864,100.577644
5866,95.21681
5867,110.768234
5868,92.47994
5869,111.71105
5870,95.6649
5871,109.90469
5874,113.863785
5876,112.32956
5877,91.196335
5878,90.89453
5879,111.45469
5880,91.98875
5884,92.44661
5886,111.62391
5890,100.90264
5896,99.70809
5897,103.54987
5898,96.43852
5901,99.35174
5903,112.75838
5906,92.14538
5908,111.94052
5909,94.407394
5910,113.1047
5911,93.87196
5912,113.28402
5914,113.863785
5919,113.09475
5924,97.974495
5926,95.955055
5929,107.603264
5930,96.79738
5932,96.65557
5933,113.81076
5934,94.132484
5935,112.159584
5936,99.05534
5937,110.17526
5938,100.68168
5939,99.998695
5942,109.10479
5943,96.688065
5944,102.76027
5946,109.840454
5951,91.650604
5953,105.32321
5954,94.447235
5957,105.13207
5961,96.99053
5962,107.72657
5964,79.23999
5965,94.75503
5968,113.11289
5969,93.77349
5974,91.94738
5975,107.38853
5978,77.17074
5981,104.47901
5982,93.91762
5983,112.08
5989,108.32647
5991,95.60652
5992,101.57037
5995,98.791954
5996,103.311165
5997,112.32562
5998,94.91777
5999,75.807526
6001,110.23281
6002,92.16959
6003,108.52685
6004,94.447235
6006,113.06763
6007,93.41918
6011,95.492294
6012,105.42475
6014,93.82968
6015,101.04559
6016,92.564804
6017,112.50616
6018,96.43489
6024,92.555695
6025,105.13064
6026,114.01492
6028,109.56383
6029,78.255226
6030,95.32047
6036,113.11289
6040,93.52713
6041,112.06855
6042,97.14747
6044,94.691216
6045,101.37006
6047,103.985695
6048,94.868614
6049,109.13966
6051,116.57397
6052,110.80132
6053,89.9554
6054,112.97513
6058,105.85482
6059,95.82274
6062,96.55038
6063,117.74442
6064,104.34229
6065,93.52713
6067,95.463234
6068,112.15179
6070,102.44133
6071,103.948235
6072,111.4934
6080,111.4934
6081,94.08546
6084,107.11817
6087,92.83709
6089,104.365944
6092,111.4934
6094,93.522644
6095,112.63058
6097,113.78591
6100,93.55553
6104,105.66787
6105,96.819336
6106,111.54144
6107,78.18517
6108,93.07371
6109,111.4934
6110,91.339066
6114,111.4934
6116,94.80322
6117,101.94631
6118,93.67288
6123,77.84083
6125,112.410866
6128,112.19525
6130,103.56639
6132,108.94435
6137,77.96884
6139,113.75393
6140,94.15194
6141,113.99711
6142,106.37322
6144,103.85534
6145,93.52334
6146,95.00748
6149,91.429184
6156,92.94346
6159,114.35615
6160,94.15194
6162,103.37865
6164,112.878746
6165,92.10317
6168,77.67449
6169,110.396
6170,96.7613
6171,111.63479
6172,91.77924
6173,112.09365
6176,100.8259
6177,91.38039
6178,92.82789
6180,96.058205
6181,101.83998
6182,96.40108
6185,91.02655
6186,111.93478
6188,106.62198
6189,92.84375
6192,107.11817
6193,96.708244
6194,101.37006
6195,98.21515
6196,116.11884
6197,95.1616
6201,111.08115
6202,92.0107
6203,111.60281
6204,95.14386
6207,118.18751
6209,96.84508
6210,94.2295
6211,110.500015
6213,112.34289
6216,91.501305
6217,89.80921
6219,93.634544
6222,77.9662
6223,97.13279
6235,100.95139
6240,97.645096
6242,93.496666
6247,94.10866
6251,109.22664
6254,113.67659
6255,93.28301
6260,104.4048
6261,94.145386
6262,102.20674
6264,110.966225
6269,104.67641
6271,103.0985
6275,112.61343
6276,98.49864
6278,96.36225
6279,111.81062
6281,107.02365
6284,94.80726
6286,95.70457
6287,77.9067
6288,95.14444
6292,91.977196
6293,95.27454
6295,92.68381
6298,112.01076
6300,112.36769
6304,103.0521
6308,111.31815
6310,93.778755
6312,111.4934
6320,93.73794
6324,90.72053
6325,112.65484
6330,95.030365
6336,113.32627
6340,104.639824
6341,100.95139
6342,103.51
6344,95.977806
6345,110.53974
6347,111.83693
6348,97.40852
6349,112.01076
6351,76.734184
6353,112.01435
6354,95.9439
6357,93.872475
6358,101.90846
6360,106.20422
6363,113.40769
6364,91.40993
6368,112.81462
6370,91.518715
6371,95.064156
6377,99.10471
6379,95.39409
6381,92.75258
6382,76.365265
6383,111.61113
6388,113.05793
6390,112.498245
6392,97.45342
6393,97.63878
6395,95.81611
6398,103.87142
6401,76.488625
6402,95.16018
6403,111.883934
6405,93.85932
6406,91.9205
6407,111.10747
6409,104.30167
6411,93.7445
6413,98.91428
6416,107.269806
6417,96.32352
6418,96.95492
6419,118.052505
6420,111.53616
6426,109.209595
6429,93.298744
6430,96.09383
6431,111.883934
6432,96.84508
6434,98.403404
6437,114.71715
6438,92.66924
6439,104.457726
6440,94.78393
6441,95.50834
6442,110.25053
6443,92.47025
6445,96.5388
6448,111.016754
6450,113.12908
6453,93.147804
6455,95.413574
6457,91.57059
6458,109.59664
6461,93.81234
6464,111.73042
6467,93.14983
6469,94.03896
6470,77.977425
6471,93.98623
6473,100.68904
6474,96.005295
6479,96.55863
6481,94.14854
6484,110.02748
6495,97.244064
6496,114.2729
6505,112.1685
6506,98.283646
6508,100.06597
6509,94.43697
6510,102.530136
6512,103.71195
6513,93.95159
6514,110.90516
6515,91.041466
6519,94.025345
6521,92.52359
6523,77.80729
6525,105.98022
6526,97.23293
6528,93.13027
6529,109.36008
6531,104.274124
6533,103.36642
6534,91.73054
6535,109.048325
6536,91.99206
6537,108.335686
6540,98.98574
6541,111.61113
6547,95.97555
6548,108.11257
6551,111.2398
6553,109.71449
6555,106.87335
6556,99.91032
6561,77.262276
6564,93.46427
6565,109.048325
6568,96.1823
6569,110.25053
6573,101.69572
6574,94.08843
6577,112.71485
6579,112.794785
6581,93.29336
6582,111.54694
6585,103.81605
6586,94.21508
6589,104.89775
6590,77.42683
6593,94.563194
6594,110.01944
6595,90.63334
6599,92.35797
6600,93.989845
6601,107.321075
6602,91.08562
6603,111.016754
6604,95.94322
6607,105.27015
6608,108.07908
6609,92.75952
6611,94.78619
6613,110.25053
6614,93.61094
6616,97.02942
6617,110.25053
6618,94.23786
6619,101.7625
6621,106.87335
6627,106.065025
6629,107.34228
6631,77.126076
6634,94.43974
6636,93.89524
6638,96.1823
6639,110.25053
6641,111.045616
6642,93.909706
6651,113.64613
6654,77.6123
6657,94.57519
6663,96.650116
6665,108.45919
6666,91.35501
6668,94.21717
6669,106.82473
6670,94.54823
6671,97.40657
6673,98.407875
6675,94.79807
6676,76.434715
6677,94.02888
6679,96.476234
6680,112.74141
6681,102.530136
6685,100.69308
6688,93.22965
6689,90.104294
6690,108.33421
6692,110.25053
6693,96.06628
6694,95.3377
6698,117.314445
6699,90.03397
6700,108.448425
6701,91.57059
6702,110.3892
6704,90.104294
6707,111.56371
6712,111.14428
6713,91.598434
6715,98.24851
6721,112.85927
6722,93.66264
6723,109.86424
6724,91.48641
6725,118.31933
6731,111.086494
6735,78.501274
6736,97.9473
6737,105.925476
6738,95.55044
6739,103.563576
6741,99.93969
6743,90.255394
6745,94.21717
6747,108.73693
6749,95.32223
6750,107.52199
6751,113.14929
6752,99.8414
6753,110.25053
6755,109.65791
6756,91.10995
6757,102.01412
6759,112.97234
6761,91.4402
6763,93.98623
6764,116.7251
6765,93.79863
6766,106.26798
6768,113.03046
6771,90.104294
6773,93.09831
6774,93.47248
6778,102.498116
6779,99.69435
6781,90.98539
6784,96.898994
6786,92.91004
6787,110.20016
6790,94.210144
6793,107.23354
6795,110.29228
6798,112.03475
6806,105.43981
6807,93.82801
6810,93.59748
6815,107.26128
6816,91.72185
6817,105.261696
6818,98.86567
6819,103.76114
6820,93.991356
6822,91.795135
6823,116.28051
6824,110.10369
6825,93.964554
6828,77.58197
6829,109.33844
6831,105.377975
6832,92.12589
6833,110.19911
6834,94.07887
6836,96.38253
6837,111.04703
6838,90.03849
6840,101.88152
6843,89.857056
6845,89.02485
6846,92.76174
6847,109.58704
6851,108.18987
6852,98.6451
6853,109.51387
6858,96.448074
6861,111.86608
6863,107.543724
6864,77.682755
6865,93.44025
6866,110.434
6867,95.78442
6868,103.29608
6869,98.84653
6870,110.10369
6874,108.584694
6875,98.490326
6877,112.75772
6878,93.589874
6880,95.676926
6883,113.445335
6884,93.75366
6886,94.3344
6890,95.597626
6893,110.359604
6894,90.95958
6899,112.75772
6900,91.74784
6904,94.993256
6905,110.471375
6906,92.30415
6910,93.75232
6912,105.00481
6913,111.38708
6920,91.61399
6922,93.08938
6923,110.29228
6926,96.48647
6927,106.36593
6928,91.18355
6931,115.180725
6933,91.11807
6936,90.80445
6937,110.95023
6939,103.82186
6941,91.88421
6942,104.400856
6943,96.16747
6944,103.10767
6945,94.22267
6946,110.98472
6947,116.583755
6949,104.694115
6951,105.033775
6953,96.87806
6954,91.88664
6955,106.764206
6963,104.59749
6964,99.151474
6966,95.71983
6968,91.23711
6970,101.11756
6972,112.05128
6976,110.8366
6978,110.434
6981,102.85674
6985,106.02601
6986,93.112015
6987,114.53158
6989,110.88991
6991,116.28051
6993,105.9131
6994,93.815
6995,113.40342
6996,93.07398
6997,112.87169
6998,81.14475
7001,108.23503
7003,108.93965
7006,93.82469
7008,91.36665
7010,88.91842
7011,95.9462
7012,103.86211
7013,91.26679
7014,112.50754
7017,104.81617
7018,94.47558
7019,87.94025
7023,93.72556
7024,104.13304
7025,93.29243
7026,111.609726
7027,91.28694
7028,109.06546
7030,110.29228
7031,98.26026
7033,111.53663
7036,94.22852
7037,94.861275
7039,93.41018
7044,91.43531
7045,111.04703
7046,99.1244
7049,104.16067
7050,96.826645
7051,101.11756
7054,111.185135
7055,94.75825
7057,92.959625
7060,112.75772
7061,96.33186
7063,91.10254
7064,110.78825
7067,95.676926
7071,96.460655
7074,102.62552
7075,94.0789
7078,111.04703
7079,90.085144
7080,114.02218
7081,95.35743
7082,111.42019
7083,93.74089
7085,110.652596
7092,103.64113
7094,93.532906
7100,92.8409
7101,111.39116
7102,110.434
7104,110.50155
7105,96.33186
7106,94.46767
7107,102.7583
7108,77.28926
7109,95.16512
7110,110.95023
7112,92.96177
7113,103.2399
7114,95.20703
7116,110.51634
7117,100.59929
7118,102.92741
7120,93.12503
7121,99.70923
